custcode,Año,Trimestre,Mes,Día,Tipo_Cliente,Total abono,declinecause,saldo,Baja
459574,2018,Trim. 1,enero,17,Comercial,0,DISCO,1576.76,0
459574,2017,Trim. 1,marzo,27,Comercial,0,INCOB,1991.74,0
459574,2017,Trim. 2,mayo,16,Comercial,0,PROEC,0,0
459574,2018,Trim. 1,febrero,20,Comercial,651.55,PROEC,363,1
459575,2015,Trim. 3,agosto,26,Comercial,0,DISCO,0,0
459575,2016,Trim. 3,julio,1,Comercial,0,DISCO,0,0
459575,2013,Trim. 3,agosto,23,Comercial,0,REFOR,0,0
459577,2014,Trim. 3,agosto,28,Comercial,327.49,MUDAN,0,1
459580,2013,Trim. 4,octubre,21,Comercial,192,NOUSA,0,1
459581,2018,Trim. 4,octubre,12,Comercial,0,DISCO,0,0
459581,2019,Trim. 4,noviembre,27,Comercial,916.3599999999999,NOUSA,0,1
459583,2014,Trim. 1,febrero,10,Comercial,148.68,MUDAN,0,1
459585,2014,Trim. 1,marzo,5,Comercial,0,INCOB,273.37,0
459585,2015,Trim. 1,marzo,9,Comercial,202.60999999999999,NOUSA,245.16,1
459585,2014,Trim. 4,octubre,15,Comercial,0,PROEC,371.46,0
459586,2017,Trim. 4,diciembre,7,Comercial,0,MUDAN,0,0
459586,2014,Trim. 3,julio,4,Comercial,0,NOUSA,0,0
459586,2014,Trim. 3,septiembre,15,Comercial,0,NOUSA,0,0
459586,2015,Trim. 1,enero,2,Comercial,0,PROEC,0,0
459594,2014,Trim. 4,octubre,31,Comercial,185.85,INCOB,641.27,1
459595,2015,Trim. 4,diciembre,3,Comercial,0,AUMEN,0,0
459595,2019,Trim. 1,febrero,18,Comercial,441.61,DISCO,0,1
459595,2017,Trim. 3,agosto,7,Comercial,0,PROEC,0,0
459595,2017,Trim. 4,diciembre,19,Comercial,0,PROEC,0,0
459595,2018,Trim. 3,julio,31,Comercial,0,PROEC,0,0
459597,2017,Trim. 2,mayo,16,Comercial,614.67,NOUSA,680.72,1
459599,2019,Trim. 1,febrero,6,Comercial,1209.35,DISCO,0,1
459599,2018,Trim. 2,abril,10,Comercial,0,NOUSA,0,0
459600,2017,Trim. 1,febrero,14,Comercial,0,MUDAN,0,0
459601,2013,Trim. 4,noviembre,8,Comercial,0,CAMBI,0,0
459611,2016,Trim. 4,octubre,28,Comercial,0,AUMEN,-100,0
459616,2014,Trim. 4,noviembre,10,Comercial,0,CAMBI,0,0
459618,2018,Trim. 2,junio,8,Comercial,0,PROEC,880.75,0
459619,2019,Trim. 3,julio,22,Comercial,651.55,INCOB,2974.84,1
459621,2018,Trim. 3,julio,12,Comercial,0,MUDAN,0,0
459623,2018,Trim. 2,mayo,17,Comercial,690.64,AUMEN,0,1
459624,2013,Trim. 4,diciembre,16,Comercial,148.68,DISCO,0,1
459625,2015,Trim. 2,abril,13,Comercial,0,CAMBI,363.6,0
459627,2017,Trim. 4,diciembre,19,Comercial,0,PROEC,0,0
459630,2013,Trim. 3,julio,31,Comercial,198.07,NOUSA,0,1
459631,2019,Trim. 1,enero,7,Comercial,0,AUMEN,0,0
459631,2014,Trim. 4,diciembre,12,Comercial,0,PROEC,0,0
459631,2018,Trim. 2,mayo,2,Comercial,0,PROEC,0,0
459633,2018,Trim. 3,agosto,2,Comercial,0,CAMBI,0,0
459634,2018,Trim. 3,agosto,2,Comercial,0,CAMBI,0,0
459641,2017,Trim. 4,diciembre,12,Comercial,651.55,NOUSA,0,1
459644,2016,Trim. 4,noviembre,11,Comercial,0,DISCO,0,0
459644,2017,Trim. 4,octubre,2,Comercial,567.99,MUDAN,0,1
459645,2018,Trim. 3,julio,4,Comercial,0,PROEC,0,0
459648,2015,Trim. 3,septiembre,23,Comercial,0,CAMBI,0,0
459649,2014,Trim. 1,enero,20,Comercial,0,MUDAN,0,0
459653,2018,Trim. 2,junio,22,Comercial,1024.54,INCOB,2556.01,1
459654,2014,Trim. 3,agosto,13,Comercial,212.81,DISCO,-150,1
459660,2017,Trim. 4,noviembre,6,Comercial,803.5999999999999,MUDAN,0,1
459671,2017,Trim. 4,octubre,10,Comercial,590.16,MUDAN,-80.39,1
459671,2016,Trim. 3,agosto,10,Comercial,0,PROEC,-80.39,0
459672,2017,Trim. 3,julio,12,Comercial,0,CAMBI,0,0
459673,2016,Trim. 1,febrero,3,Comercial,0,RAZON,0,0
459674,2014,Trim. 1,enero,29,Comercial,0,INCOB,253.46,0
459675,2014,Trim. 1,enero,29,Comercial,0,INCOB,424.4,0
459675,2018,Trim. 3,julio,10,Comercial,0,RAZON,-212.27,0
459676,2015,Trim. 4,octubre,22,Comercial,359.2,PROEC,0,1
459679,2017,Trim. 3,septiembre,5,Comercial,0,DISCO,0,0
459679,2017,Trim. 1,marzo,7,Comercial,0,MUDAN,0,0
459681,2013,Trim. 4,diciembre,10,Comercial,212.2,DISCO,256.76,1
459684,2014,Trim. 3,julio,15,Comercial,185.85,MUDAN,0,1
459689,2018,Trim. 2,junio,28,Comercial,770.06,PROEC,0,1
459690,2016,Trim. 3,agosto,22,Comercial,473.55,PROEC,-79.74,1
459694,2014,Trim. 1,marzo,7,Comercial,249,INCOB,1907.21,1
459696,2017,Trim. 2,abril,19,Comercial,468.81999999999994,MUDAN,0,1
459696,2014,Trim. 1,enero,27,Comercial,0,NOUSA,0,0
459696,2016,Trim. 2,abril,22,Comercial,0,NOUSA,0,0
459698,2015,Trim. 4,octubre,26,Comercial,359.2,MUDAN,0,1
459699,2018,Trim. 3,julio,13,Comercial,0,DISCO,0,0
459699,2016,Trim. 2,mayo,10,Comercial,0,PROEC,0,0
459699,2019,Trim. 2,junio,14,Comercial,0,PROEC,0,0
459701,2015,Trim. 4,diciembre,4,Comercial,0,CAMBI,0,0
459703,2014,Trim. 3,agosto,4,Comercial,265.5,PROEC,0,1
459705,2018,Trim. 1,marzo,2,Comercial,651.55,INCOB,2365.14,1
459707,2016,Trim. 4,diciembre,6,Comercial,764.03,PROEC,-200,1
459710,2017,Trim. 4,octubre,26,Comercial,651.55,NOUSA,0,1
459712,2013,Trim. 4,noviembre,8,Comercial,148.68,NOUSA,394.62,1
459714,2014,Trim. 4,noviembre,6,Comercial,0,INCOB,739.95,0
459714,2015,Trim. 2,abril,24,Comercial,292.05,INCOB,-101.55,1
459715,2014,Trim. 3,septiembre,1,Comercial,0,AUMEN,0,0
459715,2014,Trim. 1,enero,15,Comercial,0,DISCO,0,0
459715,2016,Trim. 1,enero,19,Comercial,292.05,DISCO,0,1
459716,2015,Trim. 1,marzo,6,Comercial,0,AUMEN,0,0
459719,2017,Trim. 3,julio,28,Comercial,0,DISCO,0,0
459719,2019,Trim. 1,enero,15,Comercial,0,RAZON,0,0
459721,2014,Trim. 3,agosto,4,Comercial,0,AUMEN,0,0
459721,2018,Trim. 1,marzo,27,Comercial,0,AUMEN,0,0
459721,2019,Trim. 1,marzo,12,Comercial,883.6700000000001,AUMEN,0,1
459721,2017,Trim. 3,agosto,3,Comercial,0,CAMEM,0,0
459724,2015,Trim. 3,julio,6,Comercial,359.2,MUDAN,0,1
459727,2015,Trim. 1,febrero,12,Comercial,0,NOUSA,0,0
459727,2016,Trim. 4,noviembre,30,Comercial,0,NOUSA,0,0
459727,2017,Trim. 2,mayo,10,Comercial,0,NOUSA,0,0
459727,2018,Trim. 3,julio,10,Comercial,0,NOUSA,0,0
459727,2017,Trim. 3,septiembre,4,Comercial,0,REFOR,0,0
459729,2013,Trim. 4,octubre,30,Comercial,221.6,CAMEM,268.14,1
459732,2013,Trim. 4,diciembre,26,Comercial,,NOUSA,0,1
459734,2019,Trim. 4,diciembre,2,Comercial,1080,NOUSA,0,1
459736,2016,Trim. 1,enero,22,Comercial,0,DISCO,0,0
459736,2016,Trim. 3,agosto,5,Comercial,0,DISCO,0,0
459736,2016,Trim. 3,agosto,23,Comercial,392.05,DISCO,0,1
459736,2015,Trim. 2,junio,4,Comercial,0,PROEC,0,0
459737,2016,Trim. 1,febrero,17,Comercial,331.56,NOUSA,96.45,1
459738,2017,Trim. 1,marzo,29,Comercial,607.8299999999999,MUDAN,0,1
459743,2014,Trim. 1,febrero,24,Comercial,212.4,INCOB,514,1
459744,2017,Trim. 3,septiembre,4,Comercial,1305.78,MUDAN,0,1
459745,2016,Trim. 2,abril,9,Comercial,279.32000000000005,NOUSA,-15.87,1
459745,2016,Trim. 1,febrero,5,Comercial,0,PROEC,-15.87,0
459746,2014,Trim. 1,enero,27,Comercial,0,CAMBI,0,0
459750,2016,Trim. 1,febrero,23,Comercial,387.94,MUDAN,0,1
459753,2016,Trim. 2,junio,28,Comercial,0,DISCO,652.06,0
459753,2017,Trim. 1,febrero,16,Comercial,444.58,MUDAN,494.88,1
459754,2017,Trim. 2,mayo,2,Comercial,0,RAZON,0,0
459763,2018,Trim. 2,junio,22,Comercial,520.91,INCOB,1918.38,1
459772,2018,Trim. 1,enero,2,Comercial,0,CAMBI,-417.99,0
459774,2014,Trim. 3,julio,17,Comercial,0,MUDAN,321.26,0
459776,2014,Trim. 2,mayo,16,Comercial,185.85,MUDAN,197.31,1
459778,2017,Trim. 1,enero,12,Comercial,0,RAZON,680.72,0
459783,2015,Trim. 4,noviembre,10,Comercial,0,CAMBI,434.63,0
459783,2016,Trim. 2,junio,15,Comercial,0,CAMEM,185.72,0
459783,2017,Trim. 3,julio,11,Comercial,520.91,DISCO,0,1
459788,2019,Trim. 1,marzo,18,Comercial,0,DISCO,0,0
459791,2014,Trim. 1,enero,23,Comercial,0,PROEC,0,0
459791,2015,Trim. 4,octubre,9,Comercial,359.2,PROEC,0,1
459792,2014,Trim. 1,enero,29,Comercial,0,INCOB,887.66,0
459793,2017,Trim. 3,septiembre,7,Comercial,614.67,MUDAN,618.83,1
459795,2015,Trim. 2,abril,23,Comercial,359.2,CAMEM,0,1
459797,2015,Trim. 2,junio,3,Comercial,0,AUMEN,0,0
459797,2014,Trim. 4,diciembre,18,Comercial,0,DISCO,0,0
459797,2015,Trim. 3,julio,3,Comercial,474.24,PROEC,0,1
459821,2017,Trim. 3,julio,5,Comercial,614.67,MUDAN,0,1
459825,2017,Trim. 1,marzo,20,Comercial,486.27,DISCO,0,1
459826,2018,Trim. 3,julio,30,Comercial,0,NOUSA,0,0
459827,2017,Trim. 4,octubre,10,Comercial,0,CAMBI,-795.78,0
459828,2017,Trim. 4,octubre,10,Comercial,0,CAMBI,0,0
459830,2016,Trim. 1,febrero,12,Comercial,0,PROEC,0,0
459830,2016,Trim. 2,abril,14,Comercial,0,PROEC,557.8,0
459830,2017,Trim. 1,marzo,2,Comercial,0,PROEC,3681.11,0
459830,2017,Trim. 4,diciembre,6,Comercial,0,PROEC,559.62,0
459830,2018,Trim. 3,julio,4,Comercial,0,PROEC,1628.99,0
459832,2015,Trim. 2,junio,2,Comercial,0,CAMEM,0,0
459832,2018,Trim. 2,mayo,3,Comercial,621.5699999999999,MUDAN,0,1
459832,2017,Trim. 1,febrero,10,Comercial,0,PROEC,0,0
459833,2015,Trim. 2,junio,1,Comercial,0,AUMEN,-550,0
459833,2018,Trim. 2,junio,6,Comercial,894.78,MUDAN,-550,1
459833,2017,Trim. 2,junio,14,Comercial,0,PROEC,-550,0
459834,2019,Trim. 1,enero,2,Comercial,0,PROEC,0,0
459837,2016,Trim. 3,agosto,11,Comercial,0,DISCO,0,0
459837,2016,Trim. 4,octubre,14,Comercial,0,PROEC,0,0
459837,2016,Trim. 4,noviembre,4,Comercial,0,PROEC,0,0
459837,2016,Trim. 4,diciembre,7,Comercial,378.84,PROEC,0,1
459839,2014,Trim. 3,septiembre,15,Comercial,327.49,PROEC,0,1
459840,2014,Trim. 1,enero,29,Comercial,0,INCOB,651.62,0
459840,2017,Trim. 4,octubre,27,Comercial,762.13,MUDAN,-257,1
459843,2013,Trim. 4,octubre,29,Comercial,148.68,DISCO,0,1
459844,2015,Trim. 1,enero,22,Comercial,292.05,AUMEN,0,1
459845,2014,Trim. 4,noviembre,26,Comercial,265.5,DISCO,951.37,1
459847,2019,Trim. 1,marzo,7,Comercial,981.36,PROEC,0,1
459852,2017,Trim. 1,marzo,30,Comercial,520.91,NOUSA,0,1
459853,2018,Trim. 3,julio,20,Comercial,0,DISCO,1056.11,0
459853,2015,Trim. 1,febrero,26,Comercial,0,INCOB,655.37,0
459853,2019,Trim. 3,agosto,22,Comercial,1431.93,MUDAN,2828.08,1
459853,2015,Trim. 4,diciembre,14,Comercial,0,NOUSA,869.26,0
459855,2019,Trim. 2,junio,25,Comercial,0,CAMBI,0,0
459857,2015,Trim. 3,julio,15,Comercial,359.2,PROEC,0,1
459858,2017,Trim. 3,agosto,31,Comercial,0,PROEC,0,0
459858,2018,Trim. 4,octubre,18,Comercial,0,PROEC,0,0
459860,2019,Trim. 2,mayo,16,Comercial,1080,MUDAN,0,1
459861,2014,Trim. 2,abril,22,Comercial,148.68,MUDAN,0,1
459863,2018,Trim. 4,noviembre,24,Comercial,1443.3600000000001,CAMEM,0,1
459864,2013,Trim. 3,septiembre,6,Comercial,,NOUSA,0,1
459872,2014,Trim. 1,enero,29,Comercial,148.68,INCOB,394.62,1
459874,2014,Trim. 3,septiembre,15,Comercial,0,AUMEN,0,0
459874,2015,Trim. 2,mayo,21,Comercial,0,PROEC,0,0
459874,2016,Trim. 4,octubre,11,Comercial,473.55,PROEC,0,1
459879,2017,Trim. 1,enero,30,Comercial,0,DISCO,630.3,0
459879,2014,Trim. 1,enero,29,Comercial,0,INCOB,328.94,0
459880,2015,Trim. 3,agosto,25,Comercial,406.56,MUDAN,0,1
459882,2014,Trim. 2,abril,9,Comercial,148.68,INCOB,394.62,1
459884,2014,Trim. 2,mayo,30,Comercial,212.4,INCOB,1155.44,1
459886,2017,Trim. 2,junio,15,Comercial,682.3699999999999,CAMEM,0,1
459890,2015,Trim. 2,abril,17,Comercial,359.2,MUDAN,0,1
459893,2014,Trim. 3,julio,8,Comercial,309.83,DISCO,0,1
459898,2017,Trim. 2,junio,26,Comercial,614.67,DISCO,-337.88,1
459902,2014,Trim. 4,octubre,31,Comercial,311.25,INCOB,1507.52,1
459905,2014,Trim. 2,mayo,30,Comercial,148.68,INCOB,591.93,1
459905,2014,Trim. 4,octubre,17,Comercial,148.68,INCOB,591.93,1
459911,2014,Trim. 1,enero,29,Comercial,148.68,INCOB,1675.85,1
459915,2018,Trim. 2,junio,11,Comercial,0,CAMBI,0,0
459917,2014,Trim. 4,octubre,31,Comercial,422.73,INCOB,783,1
459919,2018,Trim. 4,diciembre,11,Comercial,831.66,PROEC,0,1
459921,2015,Trim. 1,marzo,10,Comercial,0,RAZON,0,0
459922,2018,Trim. 1,enero,4,Comercial,734.79,MUDAN,0,1
459924,2014,Trim. 2,abril,29,Comercial,0,MUDAN,0,0
459924,2014,Trim. 3,julio,8,Comercial,92.93,NOUSA,0,1
459931,2017,Trim. 2,mayo,22,Comercial,0,DISCO,0,0
459931,2017,Trim. 3,agosto,16,Comercial,418.02,NOUSA,0,1
459931,2014,Trim. 4,noviembre,18,Comercial,0,PROEC,0,0
459931,2015,Trim. 1,marzo,3,Comercial,0,PROEC,0,0
459931,2015,Trim. 4,octubre,5,Comercial,0,PROEC,0,0
459931,2016,Trim. 3,agosto,16,Comercial,0,PROEC,0,0
459931,2017,Trim. 1,enero,26,Comercial,0,PROEC,0,0
459932,2014,Trim. 2,junio,4,Comercial,148.68,PROEC,0,1
459934,2014,Trim. 4,noviembre,11,Comercial,0,AUMEN,0,0
459934,2015,Trim. 4,noviembre,2,Comercial,0,PROEC,0,0
459934,2018,Trim. 4,noviembre,6,Comercial,0,PROEC,0,0
459934,2019,Trim. 2,junio,13,Comercial,0,PROEC,0,0
459936,2015,Trim. 1,febrero,26,Comercial,0,RAZON,0,0
459940,2015,Trim. 4,octubre,5,Comercial,125.72999999999999,MUDAN,316.43,1
459940,2014,Trim. 4,diciembre,4,Comercial,0,NOUSA,0,0
459940,2015,Trim. 2,abril,22,Comercial,0,PROEC,775.18,0
459941,2019,Trim. 2,junio,3,Comercial,1220,PROEC,0,1
459943,2018,Trim. 2,junio,22,Comercial,467.75,INCOB,1833.78,1
459946,2016,Trim. 1,enero,4,Comercial,387.94,PROEC,0,1
459948,2015,Trim. 3,septiembre,29,Comercial,359.2,INCOB,1408.23,1
459954,2015,Trim. 4,octubre,5,Comercial,407.14,REFOR,0,1
459955,2018,Trim. 1,enero,4,Comercial,0,AUMEN,0,0
459955,2018,Trim. 3,agosto,1,Comercial,0,DISCO,0,0
459956,2016,Trim. 3,julio,20,Comercial,0,CAMBI,573,0
459957,2017,Trim. 1,marzo,17,Comercial,642.47,MUDAN,0,1
459958,2014,Trim. 1,enero,29,Comercial,148.68,INCOB,2456.32,1
459959,2019,Trim. 4,octubre,11,Comercial,0,CAMBI,0,0
459968,2016,Trim. 2,mayo,30,Comercial,694.57,DISCO,2491.8,1
459969,2018,Trim. 3,septiembre,5,Comercial,770.06,INCOB,1767.44,1
459970,2015,Trim. 3,agosto,24,Comercial,0,CAMBI,913.83,0
459973,2017,Trim. 2,junio,1,Comercial,614.67,MUDAN,0,1
459975,2013,Trim. 4,octubre,15,Comercial,,DISCO,0,1
459976,2014,Trim. 4,noviembre,21,Comercial,0,CAMBI,0,0
459978,2019,Trim. 2,mayo,31,Comercial,0,PROEC,0,0
459979,2018,Trim. 3,septiembre,17,Comercial,693.4,CIERR,-54.92,1
459989,2016,Trim. 4,octubre,5,Comercial,0,CAMBI,0,0
459993,2014,Trim. 2,junio,26,Comercial,0,DISCO,0,0
459993,2015,Trim. 2,abril,6,Comercial,288.43,NOUSA,0,1
459999,2014,Trim. 1,marzo,11,Comercial,185.85,MUDAN,0,1
460005,2017,Trim. 2,junio,12,Comercial,0,MUDAN,0,0
460005,2017,Trim. 3,julio,26,Comercial,0,MUDAN,0,0
460007,2017,Trim. 4,octubre,17,Comercial,0,RAZON,597.95,0
460020,2019,Trim. 1,enero,24,Comercial,0,DISCO,0,0
460023,2014,Trim. 3,septiembre,2,Comercial,265.5,DISCO,471.53,1
460028,2014,Trim. 1,enero,20,Comercial,198.27,MUDAN,0,1
460030,2015,Trim. 4,noviembre,5,Comercial,478.52,DISCO,0,1
460032,2015,Trim. 4,noviembre,3,Comercial,526.94,PROEC,0,1
460033,2014,Trim. 4,diciembre,30,Comercial,0,DISCO,0,0
460034,2015,Trim. 3,agosto,31,Comercial,0,MUDAN,0,0
460036,2015,Trim. 4,octubre,20,Comercial,359.2,NOUSA,0,1
460044,2013,Trim. 4,octubre,1,Comercial,,NOUSA,0,1
460054,2014,Trim. 3,septiembre,10,Comercial,265.5,AUMEN,321.26,1
460055,2018,Trim. 2,junio,15,Comercial,594.48,NOUSA,0,1
460059,2019,Trim. 3,septiembre,2,Comercial,1220,NOUSA,0,1
460062,2014,Trim. 2,mayo,23,Comercial,185.85,MUDAN,0,1
460063,2015,Trim. 4,noviembre,21,Comercial,0,DISCO,-300,0
460067,2019,Trim. 1,febrero,11,Comercial,0,INCOB,3075.02,0
460068,2015,Trim. 1,marzo,3,Comercial,0,RAZON,1036.8,0
460069,2018,Trim. 1,marzo,12,Comercial,0,CAMBI,835.67,0
460075,2017,Trim. 2,mayo,4,Comercial,0,NOUSA,0,0
460081,2014,Trim. 1,febrero,28,Comercial,0,INCOB,0,0
460081,2015,Trim. 1,febrero,27,Comercial,292.05,PROEC,1734.78,1
460082,2014,Trim. 1,febrero,28,Comercial,0,INCOB,0,0
460082,2015,Trim. 1,marzo,9,Comercial,359.2,PROEC,1307.5,1
460083,2018,Trim. 4,noviembre,13,Comercial,831.66,CIERR,0,1
460086,2016,Trim. 3,septiembre,7,Comercial,473.55,CAMEM,0,1
460088,2014,Trim. 3,julio,26,Comercial,265.5,INCOB,486.74,1
460094,2016,Trim. 2,abril,27,Comercial,0,DISCO,1779.18,0
460094,2015,Trim. 2,abril,6,Comercial,0,MUDAN,0,0
460094,2016,Trim. 4,octubre,28,Comercial,553.9200000000001,PROEC,0,1
460103,2014,Trim. 1,enero,29,Comercial,212.4,INCOB,1012.59,1
460106,2017,Trim. 1,enero,31,Comercial,0,DISCO,0,0
460106,2017,Trim. 2,mayo,3,Comercial,811.43,NOUSA,0,1
460106,2015,Trim. 3,julio,2,Comercial,0,PROEC,0,0
460106,2016,Trim. 1,febrero,17,Comercial,0,PROEC,0,0
460108,2018,Trim. 2,abril,9,Comercial,0,PROEC,0,0
460108,2018,Trim. 4,noviembre,29,Comercial,0,PROEC,1806,0
460108,2019,Trim. 2,abril,16,Comercial,556.78,PROEC,673.7,1
460113,2014,Trim. 2,abril,7,Comercial,0,DISCO,0,0
460113,2017,Trim. 4,noviembre,3,Comercial,0,DISCO,0,0
460113,2018,Trim. 1,enero,16,Comercial,0,DISCO,553.44,0
460114,2014,Trim. 2,abril,7,Comercial,0,DISCO,0,0
460114,2017,Trim. 4,noviembre,3,Comercial,0,DISCO,0,0
460116,2016,Trim. 1,marzo,7,Comercial,387.94,INCOB,882.41,1
460116,2015,Trim. 4,noviembre,11,Comercial,0,PROEC,413,0
460118,2015,Trim. 3,agosto,4,Comercial,0,RAZON,0,0
460121,2014,Trim. 4,octubre,16,Comercial,185.85,MUDAN,0,1
460122,2015,Trim. 1,enero,28,Comercial,210.27999999999997,NOUSA,0,1
460126,2015,Trim. 2,abril,24,Comercial,0,INCOB,790.01,0
460126,2015,Trim. 2,junio,22,Comercial,0,MUDAN,612.83,0
460128,2014,Trim. 4,diciembre,17,Comercial,233.64,NOUSA,0,1
460129,2013,Trim. 4,diciembre,20,Comercial,0,INCOB,492.94,0
460129,2014,Trim. 2,mayo,28,Comercial,0,INCOB,539.7,0
460129,2014,Trim. 4,diciembre,30,Comercial,265.5,INCOB,366.94,1
460130,2017,Trim. 3,julio,10,Comercial,360.95,INCOB,1310.25,1
460130,2017,Trim. 1,marzo,9,Comercial,0,PROEC,871.2,0
460132,2017,Trim. 4,octubre,24,Comercial,651.55,NOUSA,0,1
460139,2014,Trim. 1,febrero,28,Comercial,0,INCOB,197.31,0
460139,2014,Trim. 3,agosto,30,Comercial,185.85,INCOB,690.61,1
460140,2013,Trim. 4,diciembre,20,Comercial,212.4,INCOB,579.47,1
460143,2015,Trim. 3,agosto,3,Comercial,474.24,CIERR,0,1
460145,2014,Trim. 4,octubre,24,Comercial,0,DISCO,0,0
460146,2015,Trim. 1,enero,5,Comercial,0,NOUSA,0,0
460146,2015,Trim. 3,agosto,4,Comercial,269.4,PROEC,0,1
460147,2018,Trim. 2,junio,18,Comercial,0,CAMBI,0,0
460152,2015,Trim. 1,enero,19,Comercial,0,RAZON,800.65,0
460153,2015,Trim. 3,agosto,24,Comercial,0,RAZON,453.02,0
460154,2014,Trim. 4,octubre,23,Comercial,265.5,NOUSA,0,1
460156,2015,Trim. 1,enero,29,Comercial,0,PROEC,0,0
460161,2018,Trim. 3,septiembre,14,Comercial,0,CAMBI,1148.24,0
460166,2019,Trim. 3,septiembre,19,Comercial,0,DISCO,0,0
460167,2014,Trim. 4,diciembre,18,Comercial,0,AUMEN,0,0
460167,2017,Trim. 4,diciembre,5,Comercial,803.5999999999999,NOUSA,-632,1
460167,2016,Trim. 4,octubre,19,Comercial,0,PROEC,0,0
460168,2015,Trim. 1,enero,12,Comercial,292.05,MUDAN,0,1
460172,2017,Trim. 2,mayo,2,Comercial,0,CAMEM,0,0
460172,2019,Trim. 1,enero,30,Comercial,981.36,CIERR,0,1
460176,2014,Trim. 3,julio,16,Comercial,185.85,MUDAN,0,1
460181,2018,Trim. 3,julio,6,Comercial,770.06,MUDAN,0,1
460185,2013,Trim. 4,noviembre,8,Comercial,0,MUDAN,-1098.99,0
460186,2017,Trim. 1,marzo,13,Comercial,520.91,MUDAN,-824.46,1
460192,2016,Trim. 1,febrero,1,Comercial,0,DISCO,0,0
460192,2017,Trim. 2,mayo,30,Comercial,614.67,MUDAN,0,1
460192,2015,Trim. 1,marzo,3,Comercial,0,PROEC,0,0
460192,2016,Trim. 3,septiembre,8,Comercial,0,PROEC,0,0
460193,2015,Trim. 3,septiembre,2,Comercial,359.2,NOUSA,0,1
460197,2017,Trim. 2,abril,11,Comercial,0,PROEC,0,0
460199,2015,Trim. 2,junio,4,Comercial,526.94,CIERR,518.41,1
460199,2014,Trim. 2,mayo,28,Comercial,0,INCOB,599.82,0
460204,2014,Trim. 4,diciembre,3,Comercial,0,PROEC,0,0
460204,2015,Trim. 3,julio,24,Comercial,0,PROEC,0,0
460204,2015,Trim. 4,diciembre,23,Comercial,252.16,PROEC,0,1
460205,2017,Trim. 1,marzo,30,Comercial,0,RAZON,0,0
460206,2018,Trim. 2,junio,8,Comercial,0,NOUSA,746.4,0
460206,2019,Trim. 3,septiembre,11,Comercial,971,PROEC,0,1
460210,2016,Trim. 3,agosto,8,Comercial,474.97,DISCO,0,1
460210,2014,Trim. 4,diciembre,30,Comercial,0,INCOB,928.07,0
460211,2014,Trim. 2,junio,30,Comercial,367.5,INCOB,1268.08,1
460214,2014,Trim. 4,diciembre,11,Comercial,265.90999999999997,NOUSA,0,1
460215,2016,Trim. 2,abril,1,Comercial,0,MUDAN,0,0
460215,2015,Trim. 4,octubre,27,Comercial,0,NOUSA,0,0
460216,2014,Trim. 2,mayo,28,Comercial,0,INCOB,1155.77,0
460216,2015,Trim. 1,enero,27,Comercial,292.05,INCOB,1084.87,1
460218,2015,Trim. 1,enero,15,Comercial,292.05,DISCO,0,1
460226,2017,Trim. 1,enero,10,Comercial,415.43,PROEC,0,1
460226,2014,Trim. 4,diciembre,18,Comercial,0,RAZON,0,0
460228,2015,Trim. 2,junio,23,Comercial,287.4,CAMEM,0,1
460228,2015,Trim. 2,mayo,29,Comercial,0,DISCO,0,0
460229,2016,Trim. 4,octubre,19,Comercial,0,RAZON,0,0
460230,2018,Trim. 3,julio,12,Comercial,0,PROEC,0,0
460231,2014,Trim. 3,agosto,4,Comercial,322.31,PROEC,0,1
460231,2014,Trim. 3,agosto,5,Comercial,322.31,PROEC,0,1
460234,2016,Trim. 3,agosto,30,Comercial,0,DISCO,1869.98,0
460234,2014,Trim. 1,enero,29,Comercial,0,INCOB,1506,0
460234,2017,Trim. 2,mayo,16,Comercial,378.84,NOUSA,1793.39,1
460234,2016,Trim. 3,julio,13,Comercial,0,PROEC,1506,0
460235,2016,Trim. 3,agosto,30,Comercial,441.32,DISCO,0,1
460235,2016,Trim. 3,julio,13,Comercial,0,PROEC,0,0
460236,2014,Trim. 1,febrero,11,Comercial,0,CAMBI,0,0
460236,2013,Trim. 4,diciembre,6,Comercial,0,RAZON,0,0
460237,2017,Trim. 1,febrero,14,Comercial,417.27,NOUSA,0,1
460238,2015,Trim. 3,julio,28,Comercial,0,MUDAN,0,0
460239,2019,Trim. 1,marzo,25,Comercial,0,CAMBI,951.22,0
460240,2015,Trim. 1,marzo,18,Comercial,186.91,MUDAN,0,1
460240,2014,Trim. 4,octubre,23,Comercial,0,PROEC,0,0
460244,2014,Trim. 1,enero,29,Comercial,0,CAMBI,514,0
460245,2019,Trim. 2,junio,25,Comercial,1420.44,NOUSA,0,1
460246,2019,Trim. 1,marzo,25,Comercial,866,NOUSA,0,1
460248,2015,Trim. 3,septiembre,10,Comercial,0,PROEC,469.41,0
460248,2019,Trim. 3,julio,10,Comercial,1220,REFOR,0,1
460250,2018,Trim. 2,abril,27,Comercial,310.39,INCOB,0,1
460251,2019,Trim. 1,enero,31,Comercial,0,RAZON,0,0
460252,2014,Trim. 4,diciembre,19,Comercial,233.64,DISCO,0,1
460255,2014,Trim. 2,junio,30,Comercial,0,INCOB,578.26,0
460255,2015,Trim. 1,enero,21,Comercial,175.23,PROEC,212.03,1
460259,2017,Trim. 3,agosto,7,Comercial,0,AUMEN,0,0
460259,2014,Trim. 3,septiembre,1,Comercial,0,DISCO,0,0
